id,created_at,text,location
1.08302E+18,09-01-2019 15:19,"@kdmadan Hi Karan! An overlimit fee  is similar to overdraft protection on your bank account. If it's used, you are charged a fee. 1/3 ^Nida",Canada
1.08302E+18,09-01-2019 15:18,"CIBC: ""The Bank of Canada has taken itself out of the rate hike game, and its message today suggests that it isn't… https://t.co/fowq0DZcLM",Toronto
1.08302E+18,09-01-2019 15:15,The head of Canadian Imperial Bank of Commerce (CIBC) said that the country’s mortgage industry will plateau in the… https://t.co/72fGrbLtkL,Toronto
1.08302E+18,09-01-2019 15:15,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page.… https://t.co/BN7hLbyiH2,Barbados
1.08302E+18,09-01-2019 15:15,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page… https://t.co/yyeZrgNY6A,Jamaica
1.08302E+18,09-01-2019 15:13,https://t.co/8w8bZozlwJ https://t.co/8w8bZozlwJ,
1.08302E+18,09-01-2019 15:10,@cibc overdraft on credit card with out customers consent. If a customer needs credit they will request for the same.,"Toronto, Ontario"
1.08302E+18,09-01-2019 15:09,@cibc worst customer service. Never respond to emails.,"Toronto, Ontario"
1.08301E+18,09-01-2019 14:57,"@cibc Nida buy bitcoin, CIBC is hopeless",sol
1.08301E+18,09-01-2019 14:55,"In the spotlight today is CIBC Investor’s Edge. Learn more about their focus on educational content, young investor… https://t.co/vCI4ssKWZD",
1.08301E+18,09-01-2019 14:54,"@DayZero5 Hi there, spotted your tweet! Is there something I can help you with? ^Nida",Canada
1.08301E+18,09-01-2019 14:51,RT @PRESTOcard: @7uliovalencia Morning J. Valencia.  We can understand the inconvenience this has caused you.  CIBC has chosen not to have…,Toronto
1.08301E+18,09-01-2019 14:50,Littelfuse $LFUS Stock Rating Upgraded by CIBC https://t.co/fo5ysesMp7,United States
1.08301E+18,09-01-2019 14:50,Honeywell International’s $HON Market Perform Rating Reaffirmed at CIBC https://t.co/mtrtA4Lhgx,
1.08301E+18,09-01-2019 14:49,CIBC Reaffirms Market Perform Rating for Regal Beloit $RBC https://t.co/sEeqDgPlJ7,
1.08301E+18,09-01-2019 14:49,RT @OttawaMortgages: Mortgage growth this year will be low or flat this year: CIBC CEO https://t.co/Tfj0QeeByU,Ontario
1.08301E+18,09-01-2019 14:48,Littelfuse $LFUS Upgraded to “Outperform” by CIBC https://t.co/DLMaYcKiAl,
1.08301E+18,09-01-2019 14:46,@fifeyeno Hi there! I'd be happy to have your concerns looked into. Please send me a DM with details of your concer… https://t.co/C8QPqF5LBO,Canada
1.08301E+18,09-01-2019 14:46,@APompliano @HSBC  when signing up for a bank account they forced me to watch a tutorial with a quiz at the end and… https://t.co/1MLvbEEBvW,sol
1.08301E+18,09-01-2019 14:45,Regal Beloit’s $RBC Market Perform Rating Reaffirmed at CIBC https://t.co/uiYrGXfGfH,
1.08301E+18,09-01-2019 14:45,Hubbell $HUBB Receives “Market Perform” Rating from CIBC https://t.co/aIeiQiPi2I,
1.08301E+18,09-01-2019 14:43,"@franchcraciun Hi there, I'd like to know more about what's making you feel this way. Please send me a DM with addi… https://t.co/QrcHPJbt9u",Canada
1.08301E+18,09-01-2019 14:33,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/2qygHyuE26,
1.08301E+18,09-01-2019 14:30,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page.… https://t.co/RC2O2maSh5,The Caribbean
1.08301E+18,09-01-2019 14:30,Looking for a CIBC FirstCaribbean Branch or Instant Teller near you? Check out our locations page.… https://t.co/fWxKqyctu2,Bahamas
1.08301E+18,09-01-2019 14:25,Man house of fun won't install there's no room on the tablet. I'm about to delete cibc,
1.08301E+18,09-01-2019 14:22,"As Canadian Natl Ry Co $CNI Market Value Declined, Shareholder Cibc World Markets INC Has Trimmed Holding - https://t.co/pSSR5n2dbJ",
1.08301E+18,09-01-2019 14:20,Enbridge INC $ENB Shareholder Cibc World Markets INC Has Increased Position by $581.49 Million - https://t.co/TIyKKUzwAG,
1.08301E+18,09-01-2019 14:19,• Mosaic Co (MOS). CIBC cuts price target to $34 from $37 to reflect increased concerns of a softer phosphate marke… https://t.co/iciE1Usfxz,"Manhattan, NY"
1.083E+18,09-01-2019 14:10,@TanyavanB @cibc @CPA_Ontario Why is it ok to have all white people and only one woman on that panel?,
1.083E+18,09-01-2019 14:10,CIBC head sees flat mortgage growth in the foreseeable future https://t.co/uyIGHNv9Y8,
1.083E+18,09-01-2019 14:08,"Customer Service Representative: CIBC (Powell River BC): ""on a mission to build the relationship-focused bank of th… https://t.co/Yn6RbFEuqK",Canada
1.083E+18,09-01-2019 14:04,.@cibc Avery Shenfeld reinforces the degree to which the #economy is changing and leaning to #technology. The… https://t.co/Q9TPvFMk6G,"Toronto, Ontario"
1.083E+18,09-01-2019 13:50,"RT @MSU_McMaster: It’s time to play The Game of Life, but this time, In Real Life. Play a part in this journey as you learn more about gett…","Ontario, Canada"
1.083E+18,09-01-2019 13:49,@acciotiffany Hi Tiff! As long as you are a full time student you may be eligible for our Smart for Students Bank a… https://t.co/f0vmINWPUw,Canada
1.083E+18,09-01-2019 13:43,"CIBC: #housing starts provided some good news for the Canadian economy this morning, as mild winter in much of the… https://t.co/0dV9dofXeA",Toronto
1.083E+18,09-01-2019 13:42,RT @7uliovalencia: @PRESTOcard Are you still not accepting online payments from CIBC? One of your agents rudely advised me to take it up wi…,Toronto
1.083E+18,09-01-2019 13:42,RT @PRESTOcard: @7uliovalencia Morning J. Valencia.  We can understand the inconvenience this has caused you.  CIBC has chosen not to have…,Toronto
1.083E+18,09-01-2019 13:42,@TrustSalehLaw Hi Cherif! I'd love to get you assistance with redeeming your Aventura points. In order for me to do… https://t.co/99pcFBBZpT,Canada
1.083E+18,09-01-2019 13:41,"RT @MarniTuttle: It should give us all pause when the brand being promoted comes first on #fundraising promotions: Bell Lets Talk, CIBC Run…"," North(umberland) Shore, NS"
1.083E+18,09-01-2019 13:38,"It should give us all pause when the brand being promoted comes first on #fundraising promotions: Bell Lets Talk, C… https://t.co/bqjq9eQooi","Halifax, Nova Scotia"
1.08299E+18,09-01-2019 13:30,"The Game of Life: IRL with the McMaster Student Success Centre team. Learn about budgeting, setting goals and trans… https://t.co/3bJGDNgT5C","Hamilton, ON"
1.08299E+18,09-01-2019 13:29,"RT @Weed_Investor: Big Banks see the potential, even if the profits will only be seen in future years, they will be Huge!!
#Cannabis #Weed…","Sarnia, Ontario"
1.08299E+18,09-01-2019 13:26,RT @NoFossilBanks: #FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc… https://t.co/jN5YB57Jrp,NorthEast USA
1.08299E+18,09-01-2019 13:25,RT @LP_Affaires: Hypothèques: la CIBC s'attend à un ralentissement https://t.co/rEwZSopvyY https://t.co/WRAVIqwjMx,
1.08299E+18,09-01-2019 13:25,"It’s time to play The Game of Life, but this time, In Real Life. Play a part in this journey as you learn more abou… https://t.co/MtLP3olN7k",MUSC Room 201
1.08299E+18,09-01-2019 13:23,"Manager, Banking Centre: CIBC (Edmonton, AB): ""on a mission to build the relationship-focused bank of the future an… https://t.co/0L8lQAizTD",Canada
1.08299E+18,09-01-2019 13:22,RT @7uliovalencia: @PRESTOcard Are you still not accepting online payments from CIBC? One of your agents rudely advised me to take it up wi…,"Toronto, Ontario, Canada"
1.08299E+18,09-01-2019 13:18,"BMO, CIBC provide $80-million loan to Canopy Growth-affiliated pot company #BeckDex #WeedWatch

$ACB.T $APHA.T… https://t.co/GDp9W0zmkM","West Coast, Canada"
1.08299E+18,09-01-2019 13:02,RT @la_lesaffaires: Voici pourquoi certains investisseurs miseront sur la CIBC https://t.co/0b6paGavol https://t.co/AvBckxiPKb,"Montréal, Québec"
1.08299E+18,09-01-2019 13:02,@The_Woodi @owning_mohowny @Questrade CIBC,
1.08299E+18,09-01-2019 13:00,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/RRF1QzryyN,"London, Ontario"
1.08299E+18,09-01-2019 13:00,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/gqVRG40UT1,"London, Ontario"
1.08298E+18,09-01-2019 12:48,"@nolybam Thanks for reaching out to us, Noelle! Were you trying to send your message through our secured messaging… https://t.co/R4gRONvJ4p",Canada
1.08298E+18,09-01-2019 12:45,@AlderLaneeggs burried in between the headlines: https://t.co/StVfnSH7sB Think is FA’s I talk to say same amount of… https://t.co/cyvKwDlA1s,Toronto
1.08298E+18,09-01-2019 12:40,RT @NoFossilBanks: #FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc @DeutscheBank @HSBC @RB…,NorthEast USA
1.08298E+18,09-01-2019 12:33,RT @NoFossilBanks: #FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc @DeutscheBank @HSBC @RB…,Worldwide
1.08298E+18,09-01-2019 12:30,Our card security controls allow you to receive an in-app notification as soon as a transaction is made using your… https://t.co/8XqzhhPgVT,The Caribbean
1.08298E+18,09-01-2019 12:30,#FossilBanks too are supporting @TransCanada's #CoastalGasLink: @BMO @jpmorgan @scotiabank @cibc @DeutscheBank… https://t.co/jru56C3aRC,
1.08298E+18,09-01-2019 12:26,Skyworks Solutions $SWKS Stock Rating Reaffirmed by CIBC https://t.co/sB8akswXSd,United States
1.08297E+18,09-01-2019 12:12,financial careers start here https://t.co/VCmmZrK7YO| CIBC head sees flat mortgage growth in the foreseeable future… https://t.co/XWwwLKmzKE,Ontario
1.08297E+18,09-01-2019 12:02,"The bank loan is one of the largest provided to a private company in the cannabis industry by top-tier banks 
https://t.co/TTVpj9PxWo",
1.08297E+18,09-01-2019 11:54,#加拿大要闻# #经济# 【 2019加拿大银行房贷业务持平或微升 】     加拿大帝国商业银行CIBC首席执行官Victor Dodig 认为，如果2019年不发生经济大环境变坏的情况，则加拿大银行的房... https://t.co/ev0xi3pezM,"Montreal, Canada"
1.08297E+18,09-01-2019 11:52,Voici pourquoi certains investisseurs miseront sur la CIBC https://t.co/0b6paGavol https://t.co/AvBckxiPKb,"Montreal, Quebec, Canada"
1.08296E+18,09-01-2019 11:31,@7uliovalencia Morning J. Valencia.  We can understand the inconvenience this has caused you.  CIBC has chosen not… https://t.co/1PA55uGLJC,"Ontario, Canada"
1.08296E+18,09-01-2019 11:23,My poor debit card. I’m gonna have to go to CIBC to change my debit card to unlimited transactions because I don’t… https://t.co/hSUdG9gOkx,🇨🇦
1.08296E+18,09-01-2019 11:14,RT @TikoTraders: https://t.co/de7FIxR8Fp,
1.08296E+18,09-01-2019 11:01,"RT @smfehir: #Trudeaunomics
CIBC expects mortgage growth for the next year to be in low single digits.
Go Jr Go!",Planet Earth
1.08295E+18,09-01-2019 10:24,"Sr. Production Application Support Analyst (Java/J2EE, Web Services, Git): CIBC (Toronto ON): ""on a mission to buil… https://t.co/kNUd0ZvlNp",Canada
1.08294E+18,09-01-2019 10:15,"Mobile Mortgage Advisor (North Shore): CIBC (Laval QC): ""You'll Be Doing You'll leverage your mortgage experience t… https://t.co/TvzAqt9Fjp",Canada
1.08294E+18,09-01-2019 10:08,"Sr. Production Application Support Analyst (Java/J2EE, Web Services, Git): CIBC (Toronto ON): ""Web Services, XML, S… https://t.co/UEVPJAMOyP",Canada
1.08294E+18,09-01-2019 10:08,"BMO, CIBC provide $80-million loan to Canopy Growth-affiliated pot company PharmHouse https://t.co/ULCwi2osxi","Montreal, Quebec,  🇨🇦"
1.08294E+18,09-01-2019 09:58,Mortgage growth this year will be low or flat this year: CIBC CEO https://t.co/CtB0pxnhTt https://t.co/RgAKhZSxXc,"Calgary, Alberta"
1.08293E+18,09-01-2019 09:33,I've just posted a new blog: CIBC head sees flat mortgage growth in the foreseeable future https://t.co/P4A1lWUAAT,"45.484335,-73.88169"
1.08292E+18,09-01-2019 08:22,I shared important issues with CIBC NEWS still not getting what makes them to not work on it please help citizens.,Calgary 
1.08291E+18,09-01-2019 08:13,Le chef de la direction de la Banque CIBC s'attend à ce que la croissance d'ensemble des prêts hypothécaires au pay… https://t.co/BQuP4iTGMu,Vaudreuil-Dorion
1.08291E+18,09-01-2019 08:13,CIBC head sees flat mortgage growth in the foreseeable future https://t.co/rzGfm7VpcO via MortgageBrokerNews,"Toronto, Ontario, Canada"
1.08291E+18,09-01-2019 08:12,CIBC head sees flat mortgage growth in the foreseeable future https://t.co/PaBlx0eEmN,"45.484335,-73.88169"
1.08291E+18,09-01-2019 08:11,"RT @Weed_Investor: Big Banks see the potential, even if the profits will only be seen in future years, they will be Huge!!
#Cannabis #Weed…","Washington, DC"
1.08289E+18,09-01-2019 06:40,#CBC: “El crecimiento de las hipotecas este año será bajo o plano este año: CEO de CIBC ” #BusinessNews … https://t.co/3p70fn9lMT,Global
1.08289E+18,09-01-2019 06:40,#CBC: “El crecimiento de las hipotecas este año será bajo o plano este año: CEO de CIBC ” #BusinessNews … https://t.co/ZJU2fK1ht9,"Toronto, Ontario"
1.08289E+18,09-01-2019 06:27,Mortgage growth this year will be low or flat this year: CIBC CEO | CBC News https://t.co/QVqDK8JO8b,
1.08288E+18,09-01-2019 06:09,RT @globeandmail: CIBC chief expects mortgage growth to be flat or in the low-single digits in 2019 https://t.co/f4XMH57OQg @GlobeBusiness…,"Toronto, ON"
1.08288E+18,09-01-2019 05:47,RT @michaelbabad: ‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC (subscribers) https://t.co/RRJGOEUyQi https:…,Canada (and Western World)
1.08287E+18,09-01-2019 05:21,@cibc Broke as for fundraisers!,Canada
1.08287E+18,09-01-2019 05:04,fuck cibc https://t.co/oyxO5NT12J,mtl
1.08286E+18,09-01-2019 04:54,@cibc Work with RBC and I do the same ❤️,"Happy Valley Goose Bay , NL"
1.08286E+18,09-01-2019 04:33,@AjaxStolenHome @rcmpgrcpolice @RCMPONT @CommrRCMPGRC @OPPAssociation @OPP_News @OPPCommissioner @TorontoPolice… https://t.co/VfTw0phdcK,History of crimes starts here!
1.08285E+18,09-01-2019 04:17,"Bayfield And Cundles Banking Centre - Barrie, Ontario Banking | CIBC https://t.co/YPu9QttHqS",
1.08285E+18,09-01-2019 04:10,https://t.co/UUCyReZhbo,"Vancouver, British Columbia"
1.08285E+18,09-01-2019 04:04,@PRESTOcard Are you still not accepting online payments from CIBC? One of your agents rudely advised me to take it… https://t.co/xLiWhKO84x,"Toronto, Ontario"
1.08285E+18,09-01-2019 04:02,https://t.co/de7FIxR8Fp,
1.08285E+18,09-01-2019 03:44,Get a free $25 credit if you use CIBC’s Global Money Transfer service online!  Use my referral link: https://t.co/l00fqEyjeL,
1.08285E+18,09-01-2019 03:44,Not only did @orlandocitysc win a bunch of team awards tonight for the 2018 season. We also won a bunch of individu… https://t.co/B7fZxldaaG,"Orlando, Florida"
1.08284E+18,09-01-2019 03:37,@APompliano When I was 12 years old CIBC cashed a check out of my savings account for $5000. The account had barely… https://t.co/83ax2yqt6l,
1.08284E+18,09-01-2019 03:35,@cibc FUCK YOU,yellowknife
1.08284E+18,09-01-2019 03:30,Mortgage growth this year will be low or flat this year: CIBC CEO #VanRE https://t.co/KHbsnmIRbQ,Vancouver
1.08284E+18,09-01-2019 03:17,@cibc hey fuck heads release your retarded hold on my cheque or I'm switching banks,yellowknife
1.08284E+18,09-01-2019 03:08,Mortgage growth this year will be low or flat this year: CIBC CEO https://t.co/Tfj0QeeByU,"Ottawa, Ontario"
1.08284E+18,09-01-2019 03:06,"RT @Weed_Investor: Big Banks see the potential, even if the profits will only be seen in future years, they will be Huge!!
#Cannabis #Weed…","Lethbridge, Alberta"
1.08283E+18,09-01-2019 03:00,"@cibc Really disappointed with CIBC..NOT deaf friendly! When attempting to file a complaint, it wouldn't let me sub… https://t.co/DUauuDvnEZ",
1.08283E+18,09-01-2019 02:35,"@gillianwebsdale Hi, Gil. This is definitely not the experience that we want for our clients. Can you please send u… https://t.co/DmvTynh6SW",Canada
1.08282E+18,09-01-2019 02:21,Mortgage growth this year will be low or flat this year: CIBC CEO | CBC News https://t.co/Tw2gJ1kFtj,
1.08282E+18,09-01-2019 02:20,"Mortgage growth this year will be low or flat this year: CIBC CEO

When asked during a Toronto industry conference… https://t.co/b9uuC4xbxQ",Toronto
1.08282E+18,09-01-2019 02:17,"@TrustSalehLaw Hey, Cherif. This is definitely not the experience that we want for our clients.

Were you able to r… https://t.co/tta303URNQ",Canada
1.08282E+18,09-01-2019 02:16,"BMO, CIBC provide $80-million loan to Canopy Growth-affiliated pot company PharmHouse https://t.co/Rz6PKGkxTy… https://t.co/obkVnBn36K","Toronto, Ontario"
